index,key,value
2012-01-15T01:51:01Z,Other Emergency Admissions (i.e not via A&E),27.314
2012-01-22T02:46:00Z,Other Emergency Admissions (i.e not via A&E),28.032
2012-01-29T03:41:30Z,Other Emergency Admissions (i.e not via A&E),28.402
2012-02-05T04:37:00Z,Other Emergency Admissions (i.e not via A&E),27.565
2012-02-12T05:32:31Z,Other Emergency Admissions (i.e not via A&E),27.738
2012-02-19T06:27:29Z,Other Emergency Admissions (i.e not via A&E),28.136
2012-02-26T07:23:00Z,Other Emergency Admissions (i.e not via A&E),28.803
2012-03-04T08:18:30Z,Other Emergency Admissions (i.e not via A&E),28.673
2012-03-11T09:14:00Z,Other Emergency Admissions (i.e not via A&E),29.016
2012-03-18T10:08:59Z,Other Emergency Admissions (i.e not via A&E),28.635
2012-03-25T11:04:30Z,Other Emergency Admissions (i.e not via A&E),28.675
2012-04-01T12:00:00Z,Other Emergency Admissions (i.e not via A&E),29.891
2012-04-08T12:55:30Z,Other Emergency Admissions (i.e not via A&E),26.814
2012-04-15T13:51:01Z,Other Emergency Admissions (i.e not via A&E),25.697
2012-04-22T14:46:00Z,Other Emergency Admissions (i.e not via A&E),27.896
2012-04-29T15:41:30Z,Other Emergency Admissions (i.e not via A&E),27.718
2012-05-06T16:37:00Z,Other Emergency Admissions (i.e not via A&E),28.199
2012-05-13T17:32:31Z,Other Emergency Admissions (i.e not via A&E),26.059
2012-05-20T18:27:29Z,Other Emergency Admissions (i.e not via A&E),27.931
2012-05-27T19:23:00Z,Other Emergency Admissions (i.e not via A&E),27.983
2012-06-03T20:18:30Z,Other Emergency Admissions (i.e not via A&E),29.052
2012-06-10T21:14:00Z,Other Emergency Admissions (i.e not via A&E),23.693
2012-06-17T22:08:59Z,Other Emergency Admissions (i.e not via A&E),27.312
2012-06-24T23:04:30Z,Other Emergency Admissions (i.e not via A&E),26.92
2012-07-02T00:00:00Z,Other Emergency Admissions (i.e not via A&E),28.728
2012-07-09T00:55:30Z,Other Emergency Admissions (i.e not via A&E),28.703
2012-07-16T01:51:01Z,Other Emergency Admissions (i.e not via A&E),28.23
2012-07-23T02:46:00Z,Other Emergency Admissions (i.e not via A&E),28.036
2012-07-30T03:41:30Z,Other Emergency Admissions (i.e not via A&E),27.067
2012-08-06T04:37:00Z,Other Emergency Admissions (i.e not via A&E),26.377
2012-08-13T05:32:31Z,Other Emergency Admissions (i.e not via A&E),26.213
2012-08-20T06:27:29Z,Other Emergency Admissions (i.e not via A&E),26.405
2012-08-27T07:23:00Z,Other Emergency Admissions (i.e not via A&E),26.22
2012-09-03T08:18:30Z,Other Emergency Admissions (i.e not via A&E),23.539
2012-09-10T09:14:00Z,Other Emergency Admissions (i.e not via A&E),25.648
2012-09-17T10:08:59Z,Other Emergency Admissions (i.e not via A&E),26.91
2012-09-24T11:04:30Z,Other Emergency Admissions (i.e not via A&E),27.077
2012-10-01T12:00:00Z,Other Emergency Admissions (i.e not via A&E),27.176
2012-10-08T12:55:30Z,Other Emergency Admissions (i.e not via A&E),27.797
2012-10-15T13:51:01Z,Other Emergency Admissions (i.e not via A&E),28.027
2012-10-22T14:46:00Z,Other Emergency Admissions (i.e not via A&E),28.484
2012-10-29T15:41:30Z,Other Emergency Admissions (i.e not via A&E),27.351
2012-11-05T16:37:00Z,Other Emergency Admissions (i.e not via A&E),27.144
2012-11-12T17:32:31Z,Other Emergency Admissions (i.e not via A&E),27.839
2012-11-19T18:27:29Z,Other Emergency Admissions (i.e not via A&E),28.215
2012-11-26T19:23:00Z,Other Emergency Admissions (i.e not via A&E),28.958
2012-12-03T20:18:30Z,Other Emergency Admissions (i.e not via A&E),28.415
2012-12-10T21:14:00Z,Other Emergency Admissions (i.e not via A&E),28.373
2012-12-17T22:08:59Z,Other Emergency Admissions (i.e not via A&E),27.884
2012-12-24T23:04:30Z,Other Emergency Admissions (i.e not via A&E),28.676
2013-01-01T00:00:00Z,Other Emergency Admissions (i.e not via A&E),23.94
2013-01-08T00:27:49Z,Other Emergency Admissions (i.e not via A&E),25.537
2013-01-15T00:55:38Z,Other Emergency Admissions (i.e not via A&E),26.915
2013-01-22T01:22:55Z,Other Emergency Admissions (i.e not via A&E),25.98
2013-01-29T01:50:44Z,Other Emergency Admissions (i.e not via A&E),26.839
2013-02-05T02:18:33Z,Other Emergency Admissions (i.e not via A&E),28.068
2013-02-12T02:46:21Z,Other Emergency Admissions (i.e not via A&E),28.149
2013-02-19T03:13:39Z,Other Emergency Admissions (i.e not via A&E),27.605
2013-02-26T03:41:27Z,Other Emergency Admissions (i.e not via A&E),27.338
2013-03-05T04:09:16Z,Other Emergency Admissions (i.e not via A&E),27.884
2013-03-12T04:37:05Z,Other Emergency Admissions (i.e not via A&E),28.932
2013-03-19T05:04:22Z,Other Emergency Admissions (i.e not via A&E),28.17
2013-03-26T05:32:11Z,Other Emergency Admissions (i.e not via A&E),28.147
2013-04-02T06:00:00Z,Other Emergency Admissions (i.e not via A&E),25.989
2013-04-09T06:27:49Z,Other Emergency Admissions (i.e not via A&E),25.526
2013-04-16T06:55:38Z,Other Emergency Admissions (i.e not via A&E),27.691
2013-04-23T07:22:55Z,Other Emergency Admissions (i.e not via A&E),28.172
2013-04-30T07:50:44Z,Other Emergency Admissions (i.e not via A&E),27.355
2013-05-07T08:18:33Z,Other Emergency Admissions (i.e not via A&E),27.43
2013-05-14T08:46:21Z,Other Emergency Admissions (i.e not via A&E),26.147
2013-05-21T09:13:39Z,Other Emergency Admissions (i.e not via A&E),27.752
2013-05-28T09:41:27Z,Other Emergency Admissions (i.e not via A&E),27.087
2013-06-04T10:09:16Z,Other Emergency Admissions (i.e not via A&E),24.297
2013-06-11T10:37:05Z,Other Emergency Admissions (i.e not via A&E),26.223
2013-06-18T11:04:22Z,Other Emergency Admissions (i.e not via A&E),26.924
2013-06-25T11:32:11Z,Other Emergency Admissions (i.e not via A&E),27.787
2013-07-02T12:00:00Z,Other Emergency Admissions (i.e not via A&E),27.734
2013-07-09T12:27:49Z,Other Emergency Admissions (i.e not via A&E),27.505
2013-07-16T12:55:38Z,Other Emergency Admissions (i.e not via A&E),26.997
2013-07-23T13:22:55Z,Other Emergency Admissions (i.e not via A&E),27.699
2013-07-30T13:50:44Z,Other Emergency Admissions (i.e not via A&E),27.693
2013-08-06T14:18:33Z,Other Emergency Admissions (i.e not via A&E),26.804
2013-08-13T14:46:21Z,Other Emergency Admissions (i.e not via A&E),25.961
2013-08-20T15:13:39Z,Other Emergency Admissions (i.e not via A&E),25.704
2013-08-27T15:41:27Z,Other Emergency Admissions (i.e not via A&E),26.038
2013-09-03T16:09:16Z,Other Emergency Admissions (i.e not via A&E),23.848
2013-09-10T16:37:05Z,Other Emergency Admissions (i.e not via A&E),26.856
2013-09-17T17:04:22Z,Other Emergency Admissions (i.e not via A&E),27.021
2013-09-24T17:32:11Z,Other Emergency Admissions (i.e not via A&E),27.73
2013-10-01T18:00:00Z,Other Emergency Admissions (i.e not via A&E),27.653
2013-10-08T18:27:49Z,Other Emergency Admissions (i.e not via A&E),28.214
2013-10-15T18:55:38Z,Other Emergency Admissions (i.e not via A&E),27.7
2013-10-22T19:22:55Z,Other Emergency Admissions (i.e not via A&E),28.508
2013-10-29T19:50:44Z,Other Emergency Admissions (i.e not via A&E),28.103
2013-11-05T20:18:33Z,Other Emergency Admissions (i.e not via A&E),27.152
2013-11-12T20:46:21Z,Other Emergency Admissions (i.e not via A&E),28.243
2013-11-19T21:13:39Z,Other Emergency Admissions (i.e not via A&E),28.18
2013-11-26T21:41:27Z,Other Emergency Admissions (i.e not via A&E),29.265
2013-12-03T22:09:16Z,Other Emergency Admissions (i.e not via A&E),29.602
2013-12-10T22:37:05Z,Other Emergency Admissions (i.e not via A&E),29.678
2013-12-17T23:04:22Z,Other Emergency Admissions (i.e not via A&E),29.526
2013-12-24T23:32:11Z,Other Emergency Admissions (i.e not via A&E),30.12
2014-01-01T00:00:00Z,Other Emergency Admissions (i.e not via A&E),23.87
2014-01-08T00:27:49Z,Other Emergency Admissions (i.e not via A&E),26.338
2014-01-15T00:55:38Z,Other Emergency Admissions (i.e not via A&E),27.922
2014-01-22T01:22:55Z,Other Emergency Admissions (i.e not via A&E),28.515
2014-01-29T01:50:44Z,Other Emergency Admissions (i.e not via A&E),28.884
2014-02-05T02:18:33Z,Other Emergency Admissions (i.e not via A&E),28.968
2014-02-12T02:46:21Z,Other Emergency Admissions (i.e not via A&E),29.142
2014-02-19T03:13:39Z,Other Emergency Admissions (i.e not via A&E),28.205
2014-02-26T03:41:27Z,Other Emergency Admissions (i.e not via A&E),28.26
2014-03-05T04:09:16Z,Other Emergency Admissions (i.e not via A&E),28.867
2014-03-12T04:37:05Z,Other Emergency Admissions (i.e not via A&E),29.048
2014-03-19T05:04:22Z,Other Emergency Admissions (i.e not via A&E),28.663
2014-03-26T05:32:11Z,Other Emergency Admissions (i.e not via A&E),28.863
2014-04-02T06:00:00Z,Other Emergency Admissions (i.e not via A&E),28.831
2014-04-09T06:27:49Z,Other Emergency Admissions (i.e not via A&E),29.448
2014-04-16T06:55:38Z,Other Emergency Admissions (i.e not via A&E),28.323
2014-04-23T07:22:55Z,Other Emergency Admissions (i.e not via A&E),25.954
2014-04-30T07:50:44Z,Other Emergency Admissions (i.e not via A&E),26.734
2014-05-07T08:18:33Z,Other Emergency Admissions (i.e not via A&E),28.837
2014-05-14T08:46:21Z,Other Emergency Admissions (i.e not via A&E),26.807
2014-05-21T09:13:39Z,Other Emergency Admissions (i.e not via A&E),28.589
2014-05-28T09:41:27Z,Other Emergency Admissions (i.e not via A&E),29.232
2014-06-04T10:09:16Z,Other Emergency Admissions (i.e not via A&E),25.438
2014-06-11T10:37:05Z,Other Emergency Admissions (i.e not via A&E),27.902
2014-06-18T11:04:22Z,Other Emergency Admissions (i.e not via A&E),28.042
2014-06-25T11:32:11Z,Other Emergency Admissions (i.e not via A&E),28.344
2014-07-02T12:00:00Z,Other Emergency Admissions (i.e not via A&E),27.947
2014-07-09T12:27:49Z,Other Emergency Admissions (i.e not via A&E),28.591
2014-07-16T12:55:38Z,Other Emergency Admissions (i.e not via A&E),28.653
2014-07-23T13:22:55Z,Other Emergency Admissions (i.e not via A&E),28.007
2014-07-30T13:50:44Z,Other Emergency Admissions (i.e not via A&E),27.576
2014-08-06T14:18:33Z,Other Emergency Admissions (i.e not via A&E),27.501
2014-08-13T14:46:21Z,Other Emergency Admissions (i.e not via A&E),26.999
2014-08-20T15:13:39Z,Other Emergency Admissions (i.e not via A&E),26.429
2014-08-27T15:41:27Z,Other Emergency Admissions (i.e not via A&E),26.848
2014-09-03T16:09:16Z,Other Emergency Admissions (i.e not via A&E),24.419
2014-09-10T16:37:05Z,Other Emergency Admissions (i.e not via A&E),27.273
2014-09-17T17:04:22Z,Other Emergency Admissions (i.e not via A&E),27.37
2014-09-24T17:32:11Z,Other Emergency Admissions (i.e not via A&E),28.114
2014-10-01T18:00:00Z,Other Emergency Admissions (i.e not via A&E),27.818
2014-10-08T18:27:49Z,Other Emergency Admissions (i.e not via A&E),28.558
2014-10-15T18:55:38Z,Other Emergency Admissions (i.e not via A&E),28.111
2014-10-22T19:22:55Z,Other Emergency Admissions (i.e not via A&E),28.604
2014-10-29T19:50:44Z,Other Emergency Admissions (i.e not via A&E),28.262
2014-11-05T20:18:33Z,Other Emergency Admissions (i.e not via A&E),27.866
2014-11-12T20:46:21Z,Other Emergency Admissions (i.e not via A&E),28.782
2014-11-19T21:13:39Z,Other Emergency Admissions (i.e not via A&E),29.433
2014-11-26T21:41:27Z,Other Emergency Admissions (i.e not via A&E),30.518
2014-12-03T22:09:16Z,Other Emergency Admissions (i.e not via A&E),30.569
2014-12-10T22:37:05Z,Other Emergency Admissions (i.e not via A&E),29.88
2014-12-17T23:04:22Z,Other Emergency Admissions (i.e not via A&E),29.887
2014-12-24T23:32:11Z,Other Emergency Admissions (i.e not via A&E),30.379
2015-01-01T00:00:00Z,Other Emergency Admissions (i.e not via A&E),23.842
2015-01-08T00:27:49Z,Other Emergency Admissions (i.e not via A&E),26.512
2015-01-15T00:55:38Z,Other Emergency Admissions (i.e not via A&E),28.557
2015-01-22T01:22:55Z,Other Emergency Admissions (i.e not via A&E),28.367
2015-01-29T01:50:44Z,Other Emergency Admissions (i.e not via A&E),28.446
2015-02-05T02:18:33Z,Other Emergency Admissions (i.e not via A&E),28.493
2015-02-12T02:46:21Z,Other Emergency Admissions (i.e not via A&E),28.878
2015-02-19T03:13:39Z,Other Emergency Admissions (i.e not via A&E),28.795
2015-02-26T03:41:27Z,Other Emergency Admissions (i.e not via A&E),27.362
2015-03-05T04:09:16Z,Other Emergency Admissions (i.e not via A&E),28.789
2015-03-12T04:37:05Z,Other Emergency Admissions (i.e not via A&E),28.89
2015-03-19T05:04:22Z,Other Emergency Admissions (i.e not via A&E),29.315
2015-03-26T05:32:11Z,Other Emergency Admissions (i.e not via A&E),29.002
2015-04-02T06:00:00Z,Other Emergency Admissions (i.e not via A&E),29.207
2015-04-09T06:27:49Z,Other Emergency Admissions (i.e not via A&E),27.263
2015-04-16T06:55:38Z,Other Emergency Admissions (i.e not via A&E),25.263
2015-04-23T07:22:55Z,Other Emergency Admissions (i.e not via A&E),27.894
2015-04-30T07:50:44Z,Other Emergency Admissions (i.e not via A&E),28.383
2015-05-07T08:18:33Z,Other Emergency Admissions (i.e not via A&E),29.489
2015-05-14T08:46:21Z,Other Emergency Admissions (i.e not via A&E),27.136
2015-05-21T09:13:39Z,Other Emergency Admissions (i.e not via A&E),28.848
2015-05-28T09:41:27Z,Other Emergency Admissions (i.e not via A&E),28.801
2015-06-04T10:09:16Z,Other Emergency Admissions (i.e not via A&E),25.536
2015-06-11T10:37:05Z,Other Emergency Admissions (i.e not via A&E),28.101
2010-11-05T20:18:33Z,Total Emergency Admissions,104.414
2010-11-12T20:46:21Z,Total Emergency Admissions,97.987
2010-11-19T21:13:39Z,Total Emergency Admissions,99.776
2010-11-26T21:41:27Z,Total Emergency Admissions,99.22
2010-12-03T22:09:16Z,Total Emergency Admissions,96.957
2010-12-10T22:37:05Z,Total Emergency Admissions,103.179
2010-12-17T23:04:22Z,Total Emergency Admissions,103.721
2010-12-24T23:32:11Z,Total Emergency Admissions,101.188
2011-01-01T00:00:00Z,Total Emergency Admissions,105.54
2011-01-08T00:27:49Z,Total Emergency Admissions,101.771
2011-01-15T00:55:38Z,Total Emergency Admissions,100.374
2011-01-22T01:22:55Z,Total Emergency Admissions,96.854
2011-01-29T01:50:44Z,Total Emergency Admissions,98.368
2011-02-05T02:18:33Z,Total Emergency Admissions,101.377
2011-02-12T02:46:21Z,Total Emergency Admissions,102.813
2011-02-19T03:13:39Z,Total Emergency Admissions,100.167
2011-02-26T03:41:27Z,Total Emergency Admissions,97.253
2011-03-05T04:09:16Z,Total Emergency Admissions,98.552
2011-03-12T04:37:05Z,Total Emergency Admissions,100.788
2011-03-19T05:04:22Z,Total Emergency Admissions,102.35
2011-03-26T05:32:11Z,Total Emergency Admissions,100.671
2011-04-02T06:00:00Z,Total Emergency Admissions,102.486
2011-04-09T06:27:49Z,Total Emergency Admissions,100.472
2011-04-16T06:55:38Z,Total Emergency Admissions,98.198
2011-04-23T07:22:55Z,Total Emergency Admissions,96.747
2011-04-30T07:50:44Z,Total Emergency Admissions,93.221
2011-05-07T08:18:33Z,Total Emergency Admissions,95.351
2011-05-14T08:46:21Z,Total Emergency Admissions,96.283
2011-05-21T09:13:39Z,Total Emergency Admissions,97.936
2011-05-28T09:41:27Z,Total Emergency Admissions,97.483
2011-06-04T10:09:16Z,Total Emergency Admissions,94.172
2011-06-11T10:37:05Z,Total Emergency Admissions,96.229
2011-06-18T11:04:22Z,Total Emergency Admissions,97.049
2011-06-25T11:32:11Z,Total Emergency Admissions,97.036
2011-07-02T12:00:00Z,Total Emergency Admissions,97.547
2011-07-09T12:27:49Z,Total Emergency Admissions,96.799
2011-07-16T12:55:38Z,Total Emergency Admissions,97.485
2011-07-23T13:22:55Z,Total Emergency Admissions,95.079
2011-07-30T13:50:44Z,Total Emergency Admissions,94.629
2011-08-06T14:18:33Z,Total Emergency Admissions,94.252
2011-08-13T14:46:21Z,Total Emergency Admissions,92.998
2011-08-20T15:13:39Z,Total Emergency Admissions,92.156
2011-08-27T15:41:27Z,Total Emergency Admissions,91.976
2011-09-03T16:09:16Z,Total Emergency Admissions,91.402
2011-09-10T16:37:05Z,Total Emergency Admissions,94.183
2011-09-17T17:04:22Z,Total Emergency Admissions,96.003
2011-09-24T17:32:11Z,Total Emergency Admissions,97.473
2011-10-01T18:00:00Z,Total Emergency Admissions,99.221
2011-10-08T18:27:49Z,Total Emergency Admissions,99.257
2011-10-15T18:55:38Z,Total Emergency Admissions,98.746
2011-10-22T19:22:55Z,Total Emergency Admissions,96.844
2011-10-29T19:50:44Z,Total Emergency Admissions,97.798
2011-11-05T20:18:33Z,Total Emergency Admissions,98.604
2011-11-12T20:46:21Z,Total Emergency Admissions,97.883
2011-11-19T21:13:39Z,Total Emergency Admissions,99.091
2011-11-26T21:41:27Z,Total Emergency Admissions,100.623
2011-12-03T22:09:16Z,Total Emergency Admissions,99.802
2011-12-10T22:37:05Z,Total Emergency Admissions,98.964
2011-12-17T23:04:22Z,Total Emergency Admissions,100.926
2011-12-24T23:32:11Z,Total Emergency Admissions,97.643
2012-01-01T00:00:00Z,Total Emergency Admissions,101.608
2012-01-08T00:55:30Z,Total Emergency Admissions,98.599
2012-01-15T01:51:01Z,Total Emergency Admissions,96.611
2012-01-22T02:46:00Z,Total Emergency Admissions,98.328
2012-01-29T03:41:30Z,Total Emergency Admissions,100.27
2012-02-05T04:37:00Z,Total Emergency Admissions,97.564
2012-02-12T05:32:31Z,Total Emergency Admissions,100.298
2012-02-19T06:27:29Z,Total Emergency Admissions,102.904
2012-02-26T07:23:00Z,Total Emergency Admissions,103.802
2012-03-04T08:18:30Z,Total Emergency Admissions,102.34
2012-03-11T09:14:00Z,Total Emergency Admissions,102.566
2012-03-18T10:08:59Z,Total Emergency Admissions,101.605
2012-03-25T11:04:30Z,Total Emergency Admissions,102.249
2012-04-01T12:00:00Z,Total Emergency Admissions,104.412
2012-04-08T12:55:30Z,Total Emergency Admissions,99.164
2012-04-15T13:51:01Z,Total Emergency Admissions,98.124
2012-04-22T14:46:00Z,Total Emergency Admissions,99.07
2012-04-29T15:41:30Z,Total Emergency Admissions,98.513
2012-05-06T16:37:00Z,Total Emergency Admissions,100.393
2012-05-13T17:32:31Z,Total Emergency Admissions,98.629
2012-05-20T18:27:29Z,Total Emergency Admissions,99.465
2012-05-27T19:23:00Z,Total Emergency Admissions,101.174
2012-06-03T20:18:30Z,Total Emergency Admissions,102.477
2012-06-10T21:14:00Z,Total Emergency Admissions,95.861
2012-06-17T22:08:59Z,Total Emergency Admissions,99.322
2012-06-24T23:04:30Z,Total Emergency Admissions,98.638
2012-07-02T00:00:00Z,Total Emergency Admissions,102.977
2012-07-09T00:55:30Z,Total Emergency Admissions,101.991
2012-07-16T01:51:01Z,Total Emergency Admissions,101.458
2012-07-23T02:46:00Z,Total Emergency Admissions,100.728
2012-07-30T03:41:30Z,Total Emergency Admissions,98.603
2012-08-06T04:37:00Z,Total Emergency Admissions,96.124
2012-08-13T05:32:31Z,Total Emergency Admissions,95.544
2012-08-20T06:27:29Z,Total Emergency Admissions,98.044
2012-08-27T07:23:00Z,Total Emergency Admissions,96.726
2012-09-03T08:18:30Z,Total Emergency Admissions,92.678
2012-09-10T09:14:00Z,Total Emergency Admissions,96.171
2012-09-17T10:08:59Z,Total Emergency Admissions,98.802
2012-09-24T11:04:30Z,Total Emergency Admissions,99.339
2012-10-01T12:00:00Z,Total Emergency Admissions,100.987
2012-10-08T12:55:30Z,Total Emergency Admissions,101.032
2012-10-15T13:51:01Z,Total Emergency Admissions,100.661
2012-10-22T14:46:00Z,Total Emergency Admissions,102.243
2012-10-29T15:41:30Z,Total Emergency Admissions,99.789
2012-11-05T16:37:00Z,Total Emergency Admissions,99.348
2012-11-12T17:32:31Z,Total Emergency Admissions,101.385
2012-11-19T18:27:29Z,Total Emergency Admissions,101.585
2012-11-26T19:23:00Z,Total Emergency Admissions,102.925
2012-12-03T20:18:30Z,Total Emergency Admissions,101.702
2012-12-10T21:14:00Z,Total Emergency Admissions,102.138
2012-12-17T22:08:59Z,Total Emergency Admissions,102.779
2012-12-24T23:04:30Z,Total Emergency Admissions,103.736
2013-01-01T00:00:00Z,Total Emergency Admissions,99.093
2013-01-08T00:27:49Z,Total Emergency Admissions,100.639
2013-01-15T00:55:38Z,Total Emergency Admissions,98.092
2013-01-22T01:22:55Z,Total Emergency Admissions,95.29
2013-01-29T01:50:44Z,Total Emergency Admissions,99.038
2013-02-05T02:18:33Z,Total Emergency Admissions,102.424
2013-02-12T02:46:21Z,Total Emergency Admissions,100.834
2013-02-19T03:13:39Z,Total Emergency Admissions,101.344
2013-02-26T03:41:27Z,Total Emergency Admissions,100.287
2013-03-05T04:09:16Z,Total Emergency Admissions,102.532
2013-03-12T04:37:05Z,Total Emergency Admissions,104.648
2013-03-19T05:04:22Z,Total Emergency Admissions,103.087
2013-03-26T05:32:11Z,Total Emergency Admissions,102.195
2013-04-02T06:00:00Z,Total Emergency Admissions,99.766
2013-04-09T06:27:49Z,Total Emergency Admissions,98.927
2013-04-16T06:55:38Z,Total Emergency Admissions,101.224
2013-04-23T07:22:55Z,Total Emergency Admissions,101.429
2013-04-30T07:50:44Z,Total Emergency Admissions,99.231
2013-05-07T08:18:33Z,Total Emergency Admissions,99.518
2013-05-14T08:46:21Z,Total Emergency Admissions,98.992
2013-05-21T09:13:39Z,Total Emergency Admissions,99.858
2013-05-28T09:41:27Z,Total Emergency Admissions,99.771
2013-06-04T10:09:16Z,Total Emergency Admissions,95.19
2013-06-11T10:37:05Z,Total Emergency Admissions,96.937
2013-06-18T11:04:22Z,Total Emergency Admissions,99.352
2013-06-25T11:32:11Z,Total Emergency Admissions,100.413
2013-07-02T12:00:00Z,Total Emergency Admissions,99.3
2013-07-09T12:27:49Z,Total Emergency Admissions,100.307
2013-07-16T12:55:38Z,Total Emergency Admissions,100.222
2013-07-23T13:22:55Z,Total Emergency Admissions,101.095
2013-07-30T13:50:44Z,Total Emergency Admissions,100.384
2013-08-06T14:18:33Z,Total Emergency Admissions,97.634
2013-08-13T14:46:21Z,Total Emergency Admissions,96.119
2013-08-20T15:13:39Z,Total Emergency Admissions,96.156
2013-08-27T15:41:27Z,Total Emergency Admissions,97.55
2013-09-03T16:09:16Z,Total Emergency Admissions,94.842
2013-09-10T16:37:05Z,Total Emergency Admissions,97.588
2013-09-17T17:04:22Z,Total Emergency Admissions,97.873
2013-09-24T17:32:11Z,Total Emergency Admissions,102.283
2013-10-01T18:00:00Z,Total Emergency Admissions,102.052
2013-10-08T18:27:49Z,Total Emergency Admissions,101.036
2013-10-15T18:55:38Z,Total Emergency Admissions,100.352
2013-10-22T19:22:55Z,Total Emergency Admissions,102.693
2013-10-29T19:50:44Z,Total Emergency Admissions,103.608
2013-11-05T20:18:33Z,Total Emergency Admissions,98.658
2013-11-12T20:46:21Z,Total Emergency Admissions,102.356
2013-11-19T21:13:39Z,Total Emergency Admissions,102.559
2013-11-26T21:41:27Z,Total Emergency Admissions,104.267
2013-12-03T22:09:16Z,Total Emergency Admissions,105.187
2013-12-10T22:37:05Z,Total Emergency Admissions,105.623
2013-12-17T23:04:22Z,Total Emergency Admissions,106.152
2013-12-24T23:32:11Z,Total Emergency Admissions,106.58
2014-01-01T00:00:00Z,Total Emergency Admissions,99.518
2014-01-08T00:27:49Z,Total Emergency Admissions,103.313
2014-01-15T00:55:38Z,Total Emergency Admissions,101.812
2014-01-22T01:22:55Z,Total Emergency Admissions,103.092
2014-01-29T01:50:44Z,Total Emergency Admissions,103.651
2014-02-05T02:18:33Z,Total Emergency Admissions,105.053
2014-02-12T02:46:21Z,Total Emergency Admissions,106.23
2014-02-19T03:13:39Z,Total Emergency Admissions,104.498
2014-02-26T03:41:27Z,Total Emergency Admissions,103.999
2014-03-05T04:09:16Z,Total Emergency Admissions,106.043
2014-03-12T04:37:05Z,Total Emergency Admissions,105.736
2014-03-19T05:04:22Z,Total Emergency Admissions,104.56
2014-03-26T05:32:11Z,Total Emergency Admissions,106.857
2014-04-02T06:00:00Z,Total Emergency Admissions,104.941
2014-04-09T06:27:49Z,Total Emergency Admissions,108.215
2014-04-16T06:55:38Z,Total Emergency Admissions,104.94
2014-04-23T07:22:55Z,Total Emergency Admissions,101.348
2014-04-30T07:50:44Z,Total Emergency Admissions,104.088
2014-05-07T08:18:33Z,Total Emergency Admissions,106.283
2014-05-14T08:46:21Z,Total Emergency Admissions,104.037
2014-05-21T09:13:39Z,Total Emergency Admissions,106.525
2014-05-28T09:41:27Z,Total Emergency Admissions,107.805
2014-06-04T10:09:16Z,Total Emergency Admissions,101.466
2014-06-11T10:37:05Z,Total Emergency Admissions,105.547
2014-06-18T11:04:22Z,Total Emergency Admissions,105.413
2014-06-25T11:32:11Z,Total Emergency Admissions,105.249
2014-07-02T12:00:00Z,Total Emergency Admissions,104.952
2014-07-09T12:27:49Z,Total Emergency Admissions,106.128
2014-07-16T12:55:38Z,Total Emergency Admissions,105.684
2014-07-23T13:22:55Z,Total Emergency Admissions,105.691
2014-07-30T13:50:44Z,Total Emergency Admissions,103.094
2014-08-06T14:18:33Z,Total Emergency Admissions,100.951
2014-08-13T14:46:21Z,Total Emergency Admissions,100.362
2014-08-20T15:13:39Z,Total Emergency Admissions,99.087
2014-08-27T15:41:27Z,Total Emergency Admissions,100.482
2014-09-03T16:09:16Z,Total Emergency Admissions,98.562
2014-09-10T16:37:05Z,Total Emergency Admissions,102.389
2014-09-17T17:04:22Z,Total Emergency Admissions,103.224
2014-09-24T17:32:11Z,Total Emergency Admissions,105.576
2014-10-01T18:00:00Z,Total Emergency Admissions,104.625
2014-10-08T18:27:49Z,Total Emergency Admissions,106.092
2014-10-15T18:55:38Z,Total Emergency Admissions,105.383
2014-10-22T19:22:55Z,Total Emergency Admissions,107.716
2014-10-29T19:50:44Z,Total Emergency Admissions,105.474
2014-11-05T20:18:33Z,Total Emergency Admissions,104.881
2014-11-12T20:46:21Z,Total Emergency Admissions,106.053
2014-11-19T21:13:39Z,Total Emergency Admissions,108.363
2014-11-26T21:41:27Z,Total Emergency Admissions,109.31
2014-12-03T22:09:16Z,Total Emergency Admissions,110.65
2014-12-10T22:37:05Z,Total Emergency Admissions,110.308
2014-12-17T23:04:22Z,Total Emergency Admissions,111.14
2014-12-24T23:32:11Z,Total Emergency Admissions,112.606
2015-01-01T00:00:00Z,Total Emergency Admissions,104.243
2015-01-08T00:27:49Z,Total Emergency Admissions,107.482
2015-01-15T00:55:38Z,Total Emergency Admissions,105.202
2015-01-22T01:22:55Z,Total Emergency Admissions,102.985
2015-01-29T01:50:44Z,Total Emergency Admissions,104.189
2015-02-05T02:18:33Z,Total Emergency Admissions,104.541
2015-02-12T02:46:21Z,Total Emergency Admissions,105.535
2015-02-19T03:13:39Z,Total Emergency Admissions,107.197
2015-02-26T03:41:27Z,Total Emergency Admissions,104.75
2015-03-05T04:09:16Z,Total Emergency Admissions,107.588
2015-03-12T04:37:05Z,Total Emergency Admissions,106.644
2015-03-19T05:04:22Z,Total Emergency Admissions,106.977
2015-03-26T05:32:11Z,Total Emergency Admissions,107.677
2015-04-02T06:00:00Z,Total Emergency Admissions,107.991
2015-04-09T06:27:49Z,Total Emergency Admissions,106.16
2015-04-16T06:55:38Z,Total Emergency Admissions,102.163
2015-04-23T07:22:55Z,Total Emergency Admissions,104.854
2015-04-30T07:50:44Z,Total Emergency Admissions,105.342
2015-05-07T08:18:33Z,Total Emergency Admissions,107.761
